"",".id","X..i..","date","probe.name","probe.type","probe.value","probe.name.1","probe.type.1","probe.value.1","probe.name.2","probe.type.2","probe.value.2","probe.name.3","probe.type.3","probe.value.3","probe.name.4","probe.type.4","probe.value.4","probe.name.5","probe.type.5","probe.value.5","probe.name.6","probe.type.6","probe.value.6","probe.name.7","probe.type.7","probe.value.7","probe.name.8","probe.type.8","probe.value.8","probe.name.9","probe.type.9","probe.value.9","probe.name.10","probe.type.10","probe.value.10","probe.name.11","probe.type.11","probe.value.11","probe.name.12","probe.type.12","probe.value.12","probe.name.13","probe.type.13","probe.value.13","probe.name.14","probe.type.14","probe.value.14","probe.name.15","probe.type.15","probe.value.15","probe.name.16","probe.type.16","probe.value.16","probe.name.17","probe.type.17","probe.value.17","probe.name.18","probe.type.18","probe.value.18"
"2643","record",NA,"01/19/2024 07:50:00","Tmp","Temp","12.3","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","1","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2644","record",NA,"01/19/2024 08:00:00","Tmp","Temp","12.3","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2645","record",NA,"01/19/2024 08:10:00","Tmp","Temp","12.3","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2646","record",NA,"01/19/2024 08:20:00","Tmp","Temp","12.4","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
"2647","record",NA,"01/19/2024 08:30:00","Tmp","Temp","12.4","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","1","Pump_2_6W","pwr","0","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2648","record",NA,"01/19/2024 08:40:00","Tmp","Temp","12.4","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2649","record",NA,"01/19/2024 08:50:00","Tmp","Temp","12.4","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2650","record",NA,"01/19/2024 09:00:00","Tmp","Temp","12.5","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2651","record",NA,"01/19/2024 09:10:00","Tmp","Temp","12.5","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","1","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2652","record",NA,"01/19/2024 09:20:00","Tmp","Temp","12.5","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2653","record",NA,"01/19/2024 09:30:00","Tmp","Temp","12.5","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2654","record",NA,"01/19/2024 09:40:00","Tmp","Temp","12.5","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2655","record",NA,"01/19/2024 09:50:00","Tmp","Temp","12.5","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2656","record",NA,"01/19/2024 10:00:00","Tmp","Temp","12.6","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2657","record",NA,"01/19/2024 10:10:00","Tmp","Temp","12.6","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2658","record",NA,"01/19/2024 10:20:00","Tmp","Temp","12.6","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2659","record",NA,"01/19/2024 10:30:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2660","record",NA,"01/19/2024 10:40:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2661","record",NA,"01/19/2024 10:50:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
"2662","record",NA,"01/19/2024 11:00:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2663","record",NA,"01/19/2024 11:10:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2664","record",NA,"01/19/2024 11:20:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2665","record",NA,"01/19/2024 11:30:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2666","record",NA,"01/19/2024 11:40:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2667","record",NA,"01/19/2024 11:50:00","Tmp","Temp","12.7","pH","pH","8.21","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
"2668","record",NA,"01/19/2024 12:00:00","Tmp","Temp","12.7","pH","pH","8.22","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2669","record",NA,"01/19/2024 12:10:00","Tmp","Temp","12.7","pH","pH","8.22","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2670","record",NA,"01/19/2024 12:20:00","Tmp","Temp","12.8","pH","pH","8.22","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2671","record",NA,"01/19/2024 12:30:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2672","record",NA,"01/19/2024 12:40:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2673","record",NA,"01/19/2024 12:50:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2674","record",NA,"01/19/2024 13:00:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","119"
"2675","record",NA,"01/19/2024 13:10:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","119"
"2676","record",NA,"01/19/2024 13:20:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2677","record",NA,"01/19/2024 13:30:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2678","record",NA,"01/19/2024 13:40:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","117"
"2679","record",NA,"01/19/2024 13:50:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2680","record",NA,"01/19/2024 14:00:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
"2681","record",NA,"01/19/2024 14:10:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","118"
"2682","record",NA,"01/19/2024 14:20:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
"2683","record",NA,"01/19/2024 14:30:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","7","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
"2684","record",NA,"01/19/2024 14:40:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","1","Volt_2","volts","117"
"2685","record",NA,"01/19/2024 14:50:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","5","Light2_2_2W","pwr","0","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","117"
"2686","record",NA,"01/19/2024 15:00:00","Tmp","Temp","12.8","pH","pH","8.23","Header-tempA","Amps","0.0","Light2_2_2A","Amps","0.0","RetPump_2_3A","Amps","0.0","Algae-airA","Amps","0.0","Skimmer_2_5A","Amps","0.0","Pump_2_6A","Amps","0.0","HUDLS-airA","Amps","0.0","BlankA","Amps","0.0","Header-tempW","pwr","6","Light2_2_2W","pwr","1","RetPump_2_3W","pwr","1","Algae-airW","pwr","0","Skimmer_2_5W","pwr","2","Pump_2_6W","pwr","1","HUDLS-airW","pwr","0","BlankW","pwr","0","Volt_2","volts","118"
